PolicyID,CustomerID,ProductLine,Region,Channel,PolicyStartDate,PolicyEndDate,Exposure,Premium,ClaimCount,ClaimAmount,Age,VehicleAge
POL-103925,CUST-51959,Motor,South,Broker,2023-02-22,2023-10-20,0.602,420.99,0,0.0,60.0,13
POL-103926,CUST-50516,Liability,East,Direct,2023-01-02,2023-08-09,0.812,1077.35,0,0.0,62.0,8
POL-103927,CUST-51802,Home,North,Agent,2022-04-23,2023-04-18,0.972,613.68,0,0.0,32.0,5
POL-103928,CUST-50677,Commercial,East,Broker,2023-04-29,2024-02-26,0.535,1014.76,0,0.0,46.0,0
POL-103929,CUST-52243,Motor,East,Broker,2023-06-25,2024-01-23,0.513,529.91,0,0.0,32.0,15
POL-103930,CUST-51691,Commercial,North,Direct,2023-06-02,2024-05-07,0.708,924.09,0,0.0,41.0,18
POL-103931,CUST-51919,Home,South,Online,2022-02-24,2022-09-20,0.461,313.98,0,0.0,24.0,13
POL-103932,CUST-52961,Home,Central,Broker,2023-05-29,2024-03-14,0.356,303.85,0,0.0,71.0,9
POL-103933,CUST-51330,Commercial,West,Online,2023-06-17,2024-01-13,0.971,1022.12,0,0.0,59.0,2
POL-103934,CUST-52276,Commercial,East,Online,2022-05-14,2023-01-16,0.857,1240.83,1,15339.43,69.0,12
POL-103935,CUST-52446,Home,South,Agent,2023-09-12,2024-07-10,0.969,681.51,0,0.0,34.0,4
POL-103936,CUST-50973,Motor,North,Agent,2023-01-18,2024-01-18,0.413,329.26,0,0.0,67.0,12
POL-103937,CUST-50930,Commercial,East,Direct,2022-12-11,2023-12-10,0.263,351.81,0,0.0,47.0,6
POL-103938,CUST-52117,Motor,East,Online,2023-06-12,2024-05-23,0.578,601.39,-1,0.0,29.0,17
POL-103939,CUST-52784,Liability,North,Agent,2023-01-08,2023-08-19,0.95,1248.87,1,4654.88,36.0,18
POL-103940,CUST-50044,Motor,Central,Agent,2023-02-02,2023-08-18,0.354,323.87,0,0.0,64.0,4
POL-103941,CUST-50348,Motor,East,Direct,2022-08-16,2023-07-30,0.338,391.8,0,0.0,62.0,6
POL-103942,CUST-50506,Motor,North,Online,2023-11-09,2024-10-25,0.302,197.89,0,0.0,59.0,18
POL-103943,CUST-51913,Home,North,Agent,2023-12-09,2024-07-27,0.824,438.96,0,0.0,30.0,0
POL-103944,CUST-51261,Motor,Central,Broker,2022-04-06,2022-10-06,0.839,542.99,0,0.0,54.0,10
POL-103945,CUST-51501,Commercial,South,Agent,2023-06-20,2024-04-15,0.772,1124.86,0,0.0,71.0,2
POL-103946,CUST-50951,Home,South,Online,2022-01-18,2022-07-31,0.29,204.74,0,0.0,20.0,8
POL-103947,CUST-51277,Motor,North,Direct,2022-09-27,2023-04-02,0.792,565.71,1,3867.56,36.0,0
POL-103948,CUST-52324,Home,Central,Broker,2023-12-10,2024-11-28,0.586,368.4,1,11576.66,22.0,2
POL-103949,CUST-51289,Commercial,Central,Online,2022-05-08,2023-02-04,0.368,629.16,0,0.0,23.0,8
POL-103950,CUST-51178,Commercial,South,Broker,2022-10-03,2023-04-21,0.471,783.78,0,0.0,74.0,1
POL-103951,CUST-50126,Motor,West,Online,2022-06-10,2023-04-07,0.626,606.86,0,0.0,31.0,15
POL-103952,CUST-51134,Liability,East,Agent,2023-06-16,2024-02-19,0.497,547.56,0,0.0,28.0,11
POL-103953,CUST-52254,Motor,North,Agent,2022-12-05,2023-09-10,0.977,1154.85,2,4899.68,22.0,9
POL-103954,CUST-50411,Home,West,Broker,2023-03-09,2024-02-19,0.606,450.77,0,0.0,73.0,9
POL-103955,CUST-51057,Commercial,North,Agent,2023-11-20,2024-07-01,0.529,1024.3,0,0.0,44.0,16
POL-103956,CUST-50855,Motor,Central,Online,2023-01-16,2023-11-12,0.755,876.77,0,0.0,63.0,16
POL-103957,CUST-51429,Motor,North,Broker,2023-06-20,2024-05-19,0.738,816.6,0,0.0,32.0,0
POL-103958,CUST-52464,Home,South,Agent,2022-03-13,2022-11-26,0.252,119.78,0,0.0,54.0,13
POL-103959,CUST-52542,Motor,South,Direct,2022-06-07,2023-06-02,0.714,649.67,0,0.0,68.0,9
POL-103960,CUST-51151,Motor,South,Broker,2023-11-23,2024-08-12,0.433,355.93,1,1454.31,56.0,15
POL-103961,CUST-51731,Motor,East,Broker,2023-09-20,2024-06-11,0.531,346.61,0,0.0,47.0,15
POL-103962,CUST-52452,Commercial,West,Agent,2023-04-25,2024-04-03,0.78,1238.38,0,0.0,30.0,14
POL-103963,CUST-52554,Motor,South,Online,2022-10-04,2023-07-29,0.668,482.05,1,2497.05,31.0,13
POL-103964,CUST-51807,Home,East,Direct,2022-05-26,2023-05-02,0.526,361.09,0,0.0,52.0,4
POL-103965,CUST-50411,Liability,Central,Online,2023-09-14,2024-08-06,0.376,468.77,0,0.0,43.0,17
POL-103966,CUST-51130,Commercial,East,Direct,2023-07-28,2024-06-04,0.629,889.88,0,0.0,20.0,14
POL-103967,CUST-50845,Home,West,Broker,2022-06-26,2023-02-05,0.49,414.65,0,0.0,29.0,5
POL-103968,CUST-52040,Home,South,Agent,2023-03-07,2023-11-16,0.935,716.82,0,0.0,42.0,4
POL-103969,CUST-50683,Motor,North,Direct,2023-03-28,2024-03-02,0.651,698.88,0,0.0,28.0,10
POL-103970,CUST-50103,Motor,South,Agent,2022-12-15,2023-10-05,0.899,594.97,0,0.0,49.0,6
POL-103971,CUST-52659,Motor,North,Online,2023-11-08,2024-06-27,0.543,627.39,0,0.0,35.0,13
POL-103972,CUST-50331,Motor,Central,Agent,2022-04-01,2022-11-27,0.871,536.14,0,0.0,34.0,8
POL-103973,CUST-52344,Motor,North,Broker,2022-07-08,2023-05-28,0.292,320.36,0,0.0,24.0,3
POL-103974,CUST-52864,Home,Central,Broker,2022-03-11,2022-10-10,0.474,211.82,0,0.0,46.0,7
POL-103975,CUST-52502,Motor,North,Broker,2023-05-21,2023-12-07,0.309,213.72,0,0.0,28.0,16
POL-103976,CUST-51466,Motor,North,Direct,2023-04-16,2024-03-03,0.274,214.44,0,0.0,53.0,16
POL-103977,CUST-51706,Commercial,East,Direct,2023-12-22,2024-08-11,0.939,1656.23,0,0.0,71.0,6
POL-103978,CUST-52153,Motor,North,Direct,2023-01-31,2023-12-19,0.788,890.56,0,0.0,69.0,15
POL-103979,CUST-50662,Commercial,North,Online,2022-04-20,2023-01-24,-0.1,1216.19,0,0.0,56.0,1
POL-103980,CUST-51268,Motor,West,Broker,2022-11-26,2023-11-26,0.649,667.19,1,1362.82,64.0,19
POL-103981,CUST-51130,Home,North,Broker,2022-03-06,2022-12-08,0.677,378.96,0,0.0,70.0,15
POL-103982,CUST-50819,Motor,East,Online,2023-05-05,2024-04-10,0.729,856.83,0,0.0,56.0,0
POL-103983,CUST-51650,Motor,North,Agent,2023-05-08,2024-04-10,0.87,728.71,0,0.0,32.0,14
POL-103984,CUST-51260,Commercial,North,Agent,2023-09-19,2024-04-25,0.698,1355.24,0,0.0,46.0,9
POL-103985,CUST-50056,Home,West,Agent,2022-09-06,2023-09-06,0.811,626.25,0,0.0,66.0,17
POL-103986,CUST-50273,Motor,South,Direct,2022-08-15,2023-06-29,0.461,375.03,0,0.0,56.0,4
POL-103987,CUST-51918,Motor,North,Direct,2022-02-22,2022-09-09,0.983,785.58,0,0.0,38.0,17
POL-103988,CUST-51654,Home,West,Agent,2022-10-31,2023-04-30,0.274,199.72,0,0.0,27.0,17
POL-103989,CUST-52564,Motor,Central,Agent,2022-12-13,2023-07-31,0.54,623.47,0,0.0,26.0,5
POL-103990,CUST-50220,Home,East,Agent,2023-07-05,2024-01-04,0.912,661.93,0,0.0,39.0,8
POL-103991,CUST-50976,Home,South,Broker,2023-07-05,2024-03-07,0.385,310.36,0,0.0,63.0,12
POL-103992,CUST-51162,Home,Central,Agent,2022-04-13,2023-04-13,0.356,303.8,0,0.0,49.0,4
POL-103993,CUST-52039,Commercial,South,Direct,2022-07-28,2023-04-23,0.524,707.38,0,0.0,21.0,19
POL-103994,CUST-51310,Motor,West,Online,2023-01-09,2023-07-12,0.571,522.69,0,0.0,70.0,3
POL-103995,CUST-51450,Commercial,East,Direct,2022-09-02,2023-05-31,0.95,1551.58,0,0.0,41.0,4
POL-103996,CUST-52761,Home,West,Online,2022-01-19,2022-08-27,0.877,463.28,0,0.0,40.0,10
POL-103997,CUST-50011,Home,East,Online,2023-09-10,2024-08-14,0.598,466.52,0,0.0,64.0,9
POL-103998,CUST-52679,Home,East,Direct,2023-06-18,2023-12-31,0.98,536.65,0,0.0,39.0,1
POL-103999,CUST-50851,Home,East,Broker,2023-01-15,2023-12-04,0.732,542.25,0,0.0,53.0,18
POL-104000,CUST-50121,Motor,South,Online,2022-08-20,2023-05-09,0.905,820.54,0,0.0,70.0,4
POL-104001,CUST-51583,Liability,East,Broker,2023-09-08,2024-03-09,0.435,548.08,0,0.0,47.0,2
POL-104002,CUST-50636,Liability,North,Broker,2022-01-26,2022-11-27,0.617,639.78,0,0.0,53.0,10
POL-104003,CUST-52174,Motor,South,Agent,2022-11-22,2023-08-13,0.272,256.79,0,0.0,38.0,18
POL-104004,CUST-52278,Home,North,Direct,2023-08-08,2024-06-26,0.257,131.73,0,0.0,68.0,0
POL-104005,CUST-51206,Commercial,South,Online,2023-11-27,2024-09-16,0.779,1429.71,0,0.0,22.0,9
POL-104006,CUST-52341,Liability,South,Direct,2022-07-03,2023-05-25,0.339,326.07,0,0.0,33.0,18
POL-104007,CUST-50558,Home,North,Broker,2023-04-21,2024-01-11,0.661,453.19,0,0.0,74.0,17
POL-104008,CUST-51008,Motor,South,Direct,2022-05-19,2022-11-16,0.772,847.97,0,0.0,45.0,3
POL-104009,CUST-50183,Home,West,Online,2022-03-26,2022-10-16,0.274,175.92,0,0.0,27.0,12
POL-104010,CUST-51925,Motor,Central,Direct,2022-09-15,2023-06-07,0.587,445.13,0,0.0,41.0,16
POL-104011,CUST-52144,Home,West,Broker,2023-10-09,2024-06-18,0.763,419.03,0,0.0,32.0,13
POL-104012,CUST-52288,Home,West,Broker,2023-05-19,2024-04-10,0.917,623.36,0,0.0,47.0,13
POL-104013,CUST-51095,Home,West,Broker,2022-12-24,2023-09-06,0.474,265.62,0,0.0,31.0,15
POL-104014,CUST-52513,Motor,Central,Online,2022-07-26,2023-06-30,0.981,781.3,0,0.0,40.0,9
POL-104015,CUST-51941,Home,Central,Agent,2022-04-14,2022-11-14,0.883,473.2,0,0.0,69.0,1
POL-104016,CUST-51725,Home,North,Online,2022-07-17,2023-03-25,0.738,463.23,1,10688.3,22.0,12
POL-104017,CUST-50665,Motor,East,Agent,2022-04-22,2023-03-08,0.544,474.54,0,0.0,61.0,12
POL-104018,CUST-52525,Motor,Central,Online,2022-05-17,2022-12-06,0.783,710.9,0,0.0,22.0,17
POL-104019,CUST-52264,Motor,Central,Broker,2023-05-17,2024-01-11,0.862,816.96,0,0.0,44.0,18
POL-104020,CUST-52627,Commercial,East,Direct,2022-04-07,2023-02-20,0.477,768.79,0,0.0,56.0,6
POL-104021,CUST-51033,Home,East,Direct,2022-02-04,2022-11-20,0.995,590.42,0,0.0,72.0,19
POL-104022,CUST-51654,Home,North,Direct,2023-01-31,2023-12-21,0.931,767.98,0,0.0,32.0,0
POL-104023,CUST-50157,Home,East,Direct,2022-07-29,2023-04-30,0.614,402.82,0,0.0,21.0,19
POL-104024,CUST-51796,Commercial,East,Agent,2022-11-28,2023-11-02,0.792,1472.8,0,0.0,60.0,2
POL-104025,CUST-51530,Home,West,Agent,2022-04-13,2023-03-22,0.643,434.61,0,0.0,68.0,12
POL-104026,CUST-52456,Motor,East,Agent,2022-06-03,2023-05-30,0.821,669.54,0,0.0,50.0,13
POL-104027,CUST-52194,Motor,South,Direct,2022-11-18,2023-06-08,0.87,900.01,0,0.0,21.0,12
POL-104028,CUST-52971,Motor,Central,Direct,2023-05-19,2024-03-03,0.267,186.98,0,0.0,46.0,19
POL-104029,CUST-52797,Commercial,South,Agent,2022-10-30,2023-05-19,0.309,617.76,0,0.0,40.0,11
POL-104030,CUST-50503,Home,South,Direct,2023-01-31,2023-09-10,0.502,342.55,0,0.0,43.0,2
POL-104031,CUST-52912,Commercial,East,Agent,2023-01-16,2023-09-08,0.938,1051.24,0,0.0,21.0,12
POL-104032,CUST-50090,Commercial,South,Agent,2022-07-16,2023-05-12,0.549,792.03,0,0.0,36.0,5
POL-104033,CUST-51369,Commercial,North,Broker,2022-07-24,2023-04-10,0.916,1592.22,0,0.0,74.0,12
POL-104034,CUST-52798,Liability,West,Direct,2022-11-07,2023-10-13,0.597,437.44,1,7996.94,20.0,7
POL-104035,CUST-51835,Home,South,Agent,2022-01-24,2022-09-16,0.467,255.65,0,0.0,70.0,0
POL-104036,CUST-52975,Motor,Central,Online,2023-05-16,2024-03-05,0.925,1059.13,0,0.0,47.0,12
POL-104037,CUST-51671,Motor,West,Direct,2023-03-25,2024-02-09,0.671,541.46,1,2066.96,51.0,1
POL-104038,CUST-52044,Home,East,Broker,2022-08-12,2023-08-09,0.52,261.6,0,0.0,71.0,6
POL-104039,CUST-51600,Commercial,East,Agent,2022-09-30,2023-05-13,0.283,315.5,0,0.0,30.0,12
POL-104040,CUST-52781,Home,Central,Direct,2022-08-28,2023-07-10,0.333,233.99,0,0.0,74.0,17
POL-104041,CUST-50343,Motor,North,Online,2023-04-21,2023-11-02,0.354,328.19,0,0.0,33.0,6
POL-104042,CUST-51168,Commercial,South,Broker,2023-07-09,2024-04-15,0.524,876.37,0,0.0,37.0,5
POL-104043,CUST-52012,Motor,North,Agent,2022-03-21,2022-12-02,0.705,821.35,0,0.0,43.0,6
POL-104044,CUST-51479,Motor,North,Broker,2022-10-29,2023-10-22,0.481,303.4,0,0.0,52.0,11
POL-104045,CUST-52895,Commercial,Central,Broker,2022-01-11,2022-11-30,0.299,363.48,0,0.0,36.0,3
POL-104046,CUST-51746,Home,North,Agent,2022-11-27,2023-11-14,0.449,240.43,1,3430.49,63.0,10
POL-104047,CUST-50380,Motor,Central,Direct,2022-07-01,2023-06-04,0.557,472.96,0,0.0,19.0,16
POL-104048,CUST-51840,Motor,West,Agent,2022-09-03,2023-05-17,0.994,663.01,0,0.0,55.0,1
POL-104049,CUST-50935,Home,West,Online,2022-11-30,2023-10-12,0.545,333.48,0,0.0,55.0,19
POL-104050,CUST-51409,Motor,West,Broker,2022-08-25,2023-02-26,0.317,342.56,0,0.0,48.0,10
POL-104051,CUST-50231,Motor,North,Direct,2022-10-15,2023-07-25,0.686,474.97,0,0.0,52.0,12
POL-104052,CUST-52607,Home,North,Online,2023-07-13,2024-01-17,0.94,781.89,1,2361.62,60.0,12
POL-104053,CUST-51208,Home,South,Broker,2023-08-15,2024-06-24,0.84,696.77,0,0.0,69.0,18
POL-104054,CUST-52418,Motor,West,Agent,2022-01-05,2022-12-30,0.877,789.5,0,0.0,30.0,13
POL-104055,CUST-51445,Home,South,Broker,2022-10-03,2023-08-05,0.946,763.71,0,0.0,45.0,17
POL-104056,CUST-52845,Home,North,Broker,2023-09-11,2024-08-12,0.727,540.01,0,0.0,50.0,5
POL-104057,CUST-51074,Motor,West,Direct,2023-01-23,2023-09-03,0.996,804.03,0,0.0,37.0,4
POL-104058,CUST-50319,Motor,West,Online,2022-05-30,2023-05-29,0.275,255.54,0,0.0,73.0,12
POL-104059,CUST-51429,Motor,East,Direct,2023-03-10,2023-12-17,0.876,582.0,0,0.0,47.0,3
POL-104060,CUST-50102,Motor,East,Online,2022-04-16,2023-02-15,0.893,794.75,1,5869.88,51.0,2
POL-104061,CUST-52408,Commercial,West,Agent,2022-01-16,2022-12-05,0.938,1742.27,0,0.0,29.0,4
POL-104062,CUST-52756,Home,West,Agent,2023-04-07,2024-01-30,0.609,418.99,1,14453.46,41.0,5
POL-104063,CUST-50641,Liability,South,Agent,2023-01-12,2023-09-07,0.841,797.33,0,0.0,53.0,1
POL-104064,CUST-50158,Motor,North,Direct,2023-07-07,2024-04-25,0.396,391.97,0,0.0,42.0,14
POL-104065,CUST-52273,Home,Central,Agent,2022-09-09,2023-07-07,0.702,602.28,0,0.0,61.0,11
POL-104066,CUST-52066,Home,North,Agent,2023-09-16,2024-08-20,0.519,240.45,0,0.0,25.0,4
POL-104067,CUST-52379,Commercial,East,Online,2022-11-04,2023-07-31,0.697,941.17,1,5100.17,26.0,5
POL-104068,CUST-51708,Commercial,Central,Agent,2023-06-23,2024-03-22,0.757,888.17,0,0.0,37.0,18
POL-104069,CUST-51743,Home,East,Agent,2022-03-15,2022-12-13,0.51,433.15,0,0.0,36.0,18
POL-104070,CUST-50814,Home,Central,Broker,2022-03-12,2022-09-29,0.412,276.42,0,0.0,64.0,2
POL-104071,CUST-50945,Liability,East,Agent,2023-07-26,2024-02-07,0.491,380.5,0,0.0,67.0,12
POL-104072,CUST-51893,Liability,West,Agent,2023-09-01,2024-03-02,0.748,827.25,0,0.0,44.0,6
POL-104073,CUST-52809,Liability,East,Agent,2023-11-19,2024-09-17,0.758,780.2,0,0.0,46.0,7
POL-104074,CUST-50928,Motor,South,Agent,2022-08-25,2023-05-09,0.806,508.02,0,0.0,34.0,11
POL-104075,CUST-51091,Motor,Central,Online,2022-01-17,2022-12-24,0.345,382.74,0,0.0,48.0,19
POL-104076,CUST-51767,Motor,East,Broker,2023-12-17,2024-10-22,0.864,878.66,0,0.0,58.0,11
POL-104077,CUST-50149,Commercial,East,Direct,2023-03-16,2023-10-08,0.766,781.56,0,0.0,59.0,19
POL-104078,CUST-51958,Motor,West,Direct,2022-06-30,2023-01-14,0.273,318.32,0,0.0,73.0,16
POL-104079,CUST-50408,Motor,Central,Direct,2023-07-12,2024-03-16,0.502,346.26,0,0.0,50.0,15
POL-104080,CUST-52049,Home,Central,Online,2023-10-22,2024-10-07,0.6,260.47,1,8976.16,37.0,15
POL-104081,CUST-52674,Motor,South,Broker,2022-07-27,2023-02-01,0.52,441.6,0,0.0,21.0,15
POL-104082,CUST-52748,Commercial,South,Agent,2023-07-16,2024-02-15,0.338,391.37,0,0.0,57.0,5
POL-104083,CUST-50449,Motor,South,Agent,2023-07-29,2024-01-30,0.406,379.3,0,0.0,63.0,19
POL-104084,CUST-51791,Commercial,South,Agent,2023-01-02,2023-09-15,0.268,356.74,0,0.0,49.0,18
POL-104085,CUST-51342,Motor,South,Online,2023-04-07,2024-04-05,0.32,225.66,0,0.0,70.0,12
POL-104086,CUST-51470,Home,East,Broker,2022-07-16,2023-05-19,0.45,387.74,0,0.0,36.0,14
POL-104087,CUST-52075,Home,North,Agent,2023-11-10,2024-08-07,0.865,500.32,0,0.0,21.0,17
POL-104088,CUST-52972,Motor,East,Agent,2023-12-19,2024-07-12,0.645,542.94,0,0.0,54.0,3
POL-104089,CUST-51720,Motor,Central,Online,2023-12-18,2024-08-20,0.568,437.4,0,0.0,24.0,1
POL-104090,CUST-51663,Commercial,East,Broker,2023-06-23,2024-03-26,0.747,1392.81,0,0.0,22.0,19
POL-104091,CUST-51960,Home,North,Agent,2022-01-31,2022-09-19,0.656,340.73,0,0.0,58.0,11
POL-104092,CUST-51515,Motor,South,Online,2022-09-25,2023-08-02,0.349,234.16,0,0.0,42.0,14
POL-104093,CUST-51046,Commercial,South,Direct,2022-11-21,2023-11-18,0.417,796.34,0,0.0,52.0,10
POL-104094,CUST-52469,Motor,East,Broker,2023-12-02,2024-07-07,0.417,293.61,0,0.0,60.0,10
POL-104095,CUST-51986,Home,South,Broker,2023-02-04,2023-09-18,0.7,564.44,1,4141.7,39.0,0
POL-104096,CUST-51695,Home,South,Direct,2023-01-27,2023-08-18,0.596,408.22,0,0.0,52.0,5
POL-104097,CUST-50027,Home,West,Agent,2022-04-18,2023-02-26,0.541,428.12,0,0.0,48.0,1
POL-104098,CUST-50826,Motor,North,Online,2023-08-03,2024-04-24,0.667,424.71,0,0.0,51.0,8
POL-104099,CUST-50789,Motor,Central,Direct,2022-09-03,2023-04-23,0.978,1142.65,0,0.0,58.0,0
POL-104100,CUST-51948,Motor,South,Direct,2022-03-09,2022-10-15,0.486,375.85,0,0.0,39.0,16
POL-104101,CUST-50370,Motor,Central,Direct,2023-12-22,2024-07-02,0.64,403.13,0,0.0,46.0,5
POL-104102,CUST-51145,Home,North,Online,2022-05-19,2023-02-11,0.61,467.24,0,0.0,51.0,14
POL-104103,CUST-51365,Home,South,Agent,2022-01-12,2022-11-15,0.787,402.51,0,0.0,25.0,1
POL-104104,CUST-52221,Motor,South,Agent,2022-02-26,2022-10-07,0.798,641.52,0,0.0,30.0,0
POL-104105,CUST-50437,Motor,East,Direct,2022-11-27,2023-05-26,0.797,756.21,0,0.0,23.0,8
POL-104106,CUST-51817,Home,North,Agent,2022-03-17,2022-12-10,0.401,185.98,0,0.0,29.0,15
POL-104107,CUST-51642,Home,South,Direct,2023-09-08,2024-07-09,0.587,306.2,0,0.0,43.0,16
POL-104108,CUST-52217,Commercial,Central,Broker,2023-01-10,2023-09-11,0.858,1296.79,0,0.0,71.0,10
POL-104109,CUST-50541,Motor,Central,Agent,2022-08-25,2023-04-08,0.536,453.47,0,0.0,70.0,12
POL-104110,CUST-51799,Motor,East,Agent,2022-01-03,2022-07-30,0.988,915.64,0,0.0,61.0,13
POL-104111,CUST-51242,Motor,North,Direct,2022-12-17,2023-10-31,0.524,538.95,1,6845.87,49.0,13
POL-104112,CUST-50777,Home,South,Agent,2022-04-21,2023-03-27,0.623,365.82,0,0.0,29.0,14
POL-104113,CUST-50222,Home,Central,Agent,2023-12-15,2024-11-02,0.606,369.36,0,0.0,38.0,0
POL-104114,CUST-51142,Motor,Central,Broker,2022-08-01,2023-05-04,0.575,435.31,1,1064.87,61.0,8
POL-104115,CUST-51319,Motor,Central,Agent,2022-12-13,2023-10-23,0.884,704.65,0,0.0,69.0,16
POL-104116,CUST-50152,Home,Central,Direct,2022-01-14,2022-09-24,0.366,166.95,0,0.0,72.0,8
POL-104117,CUST-52423,Motor,West,Online,2022-04-06,2022-10-07,0.676,635.56,0,0.0,40.0,2
POL-104118,CUST-52073,Home,West,Direct,2022-06-01,2023-02-04,0.714,363.42,0,0.0,45.0,13
POL-104119,CUST-50950,Motor,West,Direct,2022-02-07,2022-12-14,0.888,906.82,0,0.0,47.0,6
POL-104120,CUST-50141,Motor,West,Broker,2023-06-14,2024-04-09,0.707,438.41,0,0.0,21.0,10
POL-104121,CUST-52118,Motor,South,Online,2023-11-22,2024-11-20,0.97,611.71,0,0.0,24.0,10
POL-104122,CUST-50071,Liability,West,Online,2023-12-21,2024-12-20,0.904,796.69,0,0.0,20.0,13
POL-104123,CUST-51277,Motor,South,Online,2022-07-14,2023-02-24,0.512,438.2,0,0.0,60.0,18
POL-104124,CUST-50621,Motor,West,Agent,2023-07-30,2024-01-27,0.895,901.89,0,0.0,30.0,13
POL-104125,CUST-50702,Commercial,South,Agent,2023-01-03,2023-08-22,0.969,1664.32,0,0.0,57.0,19
POL-104126,CUST-52265,Motor,East,Agent,2022-02-03,2023-01-11,0.443,520.15,0,0.0,39.0,0
POL-104127,CUST-50910,Motor,North,Agent,2022-03-08,2023-02-02,0.708,569.39,1,3663.39,63.0,15
POL-104128,CUST-50736,Motor,Central,Agent,2023-02-04,2023-08-21,0.461,290.57,0,0.0,24.0,8
POL-104129,CUST-50907,Home,West,Online,2022-11-06,2023-06-03,0.737,595.34,0,0.0,36.0,14
POL-104130,CUST-50446,Motor,North,Agent,2022-01-07,2022-10-18,0.32,329.51,0,0.0,29.0,1
POL-104131,CUST-52227,Commercial,East,Agent,2023-11-10,2024-09-07,0.801,868.4,0,0.0,42.0,10
POL-104132,CUST-51486,Commercial,East,Online,2023-06-18,2024-06-14,0.565,621.27,0,0.0,50.0,0
POL-104133,CUST-50602,Home,Central,Online,2023-01-02,2023-11-18,0.69,442.19,0,0.0,27.0,13
POL-104134,CUST-50924,Motor,West,Agent,2023-12-22,2024-07-28,0.269,214.74,0,0.0,56.0,4
POL-104135,CUST-52933,Commercial,Central,Agent,2023-12-10,2024-06-13,0.772,1250.89,0,0.0,72.0,2
POL-104136,CUST-51734,Commercial,East,Online,2023-12-12,2024-10-04,0.622,769.69,0,0.0,20.0,1
POL-104137,CUST-52062,Commercial,North,Online,2022-07-08,2023-04-16,0.719,1429.9,0,0.0,22.0,5
POL-104138,CUST-52569,Motor,West,Direct,2023-10-06,2024-09-21,0.487,438.16,0,0.0,72.0,19
POL-104139,CUST-51203,Home,South,Broker,2023-01-04,2023-10-18,0.359,272.77,0,0.0,54.0,19
POL-104140,CUST-51044,Commercial,West,Direct,2023-06-15,2024-03-14,0.577,659.32,0,0.0,70.0,1
POL-104141,CUST-52994,Liability,East,Direct,2023-09-20,2024-05-13,0.958,1062.62,0,0.0,58.0,19
POL-104142,CUST-51698,Motor,South,Agent,2022-04-30,2022-11-12,0.421,467.22,0,0.0,58.0,11
POL-104143,CUST-50648,Commercial,North,Broker,2022-11-24,2023-11-02,0.757,786.02,0,0.0,26.0,6
POL-104144,CUST-52575,Home,Central,Online,2022-04-05,2023-03-04,0.287,191.82,0,0.0,47.0,18
POL-104145,CUST-52288,Commercial,West,Direct,2022-07-24,2023-02-19,0.789,998.45,0,0.0,38.0,4
POL-104146,CUST-51202,Home,South,Agent,2022-10-29,2023-09-04,0.429,275.26,0,0.0,65.0,3
POL-104147,CUST-50812,Commercial,West,Direct,2023-09-17,2024-05-21,0.589,1085.67,0,0.0,20.0,4
POL-104148,CUST-51970,Motor,Central,Direct,2023-09-22,2024-06-09,0.0,528.94,0,0.0,19.0,2
POL-104149,CUST-51630,Motor,West,Agent,2022-10-12,2023-09-14,0.335,349.72,0,0.0,49.0,9
POL-104150,CUST-50709,Motor,Central,Agent,2022-08-29,2023-07-31,0.509,366.96,0,0.0,73.0,2
POL-104151,CUST-50163,Commercial,East,Agent,2023-01-23,2023-08-26,0.513,954.18,0,0.0,74.0,4
POL-104152,CUST-52457,Motor,South,Online,2023-10-28,2024-06-21,0.642,616.53,0,0.0,51.0,7
POL-104153,CUST-52539,Home,Central,Agent,2023-12-14,2024-11-10,0.979,454.33,0,0.0,42.0,12
POL-104154,CUST-52719,Liability,West,Online,2022-06-15,2023-05-31,0.603,770.52,0,0.0,33.0,17
POL-104155,CUST-51098,Commercial,West,Broker,2022-05-17,2022-11-27,0.936,1003.01,0,0.0,74.0,1
POL-104156,CUST-52112,Home,West,Online,2023-05-31,2024-04-30,0.596,266.11,0,0.0,28.0,12
POL-104157,CUST-51753,Commercial,Central,Online,2022-08-09,2023-05-06,0.331,616.07,0,0.0,25.0,2
POL-104158,CUST-50798,Motor,West,Online,2022-05-26,2023-03-11,0.423,254.96,0,0.0,46.0,19
POL-104159,CUST-52781,Home,Central,Online,2022-01-23,2022-08-05,0.556,262.64,0,0.0,40.0,5
POL-104160,CUST-51008,Home,North,Broker,2022-10-22,2023-08-24,0.494,218.03,0,0.0,46.0,17
POL-104161,CUST-50090,Commercial,West,Agent,2022-10-14,2023-08-16,0.899,1715.73,1,9786.35,69.0,15
POL-104162,CUST-50496,Motor,South,Agent,2023-02-16,2023-12-16,0.759,471.79,0,0.0,33.0,6
POL-104163,CUST-52904,Motor,North,Direct,2022-05-27,2023-04-19,0.684,558.65,1,4752.18,67.0,6
POL-104164,CUST-50206,Home,South,Agent,2023-06-06,2024-05-26,0.618,326.41,0,0.0,30.0,6
POL-104165,CUST-51575,Home,Central,Broker,2023-05-12,2024-04-14,0.548,319.09,0,0.0,36.0,9
POL-104166,CUST-51455,Commercial,Central,Agent,2022-12-04,2023-10-18,0.709,928.76,0,0.0,18.0,8
POL-104167,CUST-52342,Home,South,Direct,2022-05-13,2023-05-10,0.343,281.03,0,0.0,56.0,13
